Date,Month,Year,Customer ID,Customer Age,Age Group,Customer Gender,Country,State,Product Category,Sub Category,Product,Frame Size,Order Quantity,Unit Cost,Unit Price,Cost,Revenue,Profit
5/7/14,May,2014,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2345,790
5/7/16,May,2016,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2345,790
5/19/14,May,2014,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2345,790
5/19/16,May,2016,17755,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2345,790
2/18/13,February,2013,17756,39,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2272,717
2/18/15,February,2015,17756,39,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2272,717
8/23/13,August,2013,17756,39,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2272,717
8/23/15,August,2015,17756,39,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",58,2,1555,2443,3110,4544,1434
12/2/13,December,2013,17756,39,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2272,717
12/2/15,December,2015,17756,39,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",58,3,1555,2443,4665,6816,2151
1/5/12,January,2012,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3164,998
1/5/11,January,2011,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1582,499
2/25/12,February,2012,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3164,998
2/25/11,February,2011,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1582,499
3/4/13,March,2013,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1582,499
3/4/15,March,2015,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,3,1083,1701,3249,4746,1497
7/13/13,July,2013,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1582,499
7/13/15,July,2015,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1582,499
8/29/13,August,2013,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1582,499
8/29/15,August,2015,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1582,499
11/22/13,November,2013,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,1,1083,1701,1083,1582,499
11/22/15,November,2015,17761,27,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",48,2,1083,1701,2166,3164,998
4/24/13,April,2013,17764,28,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1582,499
4/24/15,April,2015,17764,28,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,2,1083,1701,2166,3164,998
11/15/13,November,2013,17764,28,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1582,499
11/15/15,November,2015,17764,28,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1582,499
2/14/14,February,2014,17764,28,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1582,499
2/14/16,February,2016,17764,28,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,3,1083,1701,3249,4746,1497
4/25/14,April,2014,17764,28,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2272,717
4/25/16,April,2016,17764,28,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2272,717
3/4/13,March,2013,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1582,499
3/4/15,March,2015,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1582,499
11/10/15,November,2015,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1582,499
11/30/13,November,2013,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1582,499
11/30/15,November,2015,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1582,499
1/8/14,January,2014,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1582,499
1/8/16,January,2016,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,3,1083,1701,3249,4746,1497
4/12/14,April,2014,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1582,499
4/12/16,April,2016,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1582,499
5/2/14,May,2014,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2272,717
5/2/16,May,2016,17765,28,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4544,1434
2/8/13,February,2013,17767,28,Young Adults (25-34),M,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",44,1,713,1120,713,997,284
2/8/15,February,2015,17767,28,Young Adults (25-34),M,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",44,1,713,1120,713,997,284
4/19/13,April,2013,17767,28,Young Adults (25-34),M,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",44,1,713,1120,713,997,284
4/19/15,April,2015,17767,28,Young Adults (25-34),M,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",44,3,713,1120,2139,2990,851
12/27/13,December,2013,17767,28,Young Adults (25-34),M,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",44,1,713,1120,713,997,284
12/27/15,December,2015,17767,28,Young Adults (25-34),M,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",44,1,713,1120,713,997,284
6/25/14,June,2014,17767,28,Young Adults (25-34),M,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,997,284
6/25/16,June,2016,17767,28,Young Adults (25-34),M,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,997,284
4/27/13,April,2013,17768,45,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,918,205
4/27/15,April,2015,17768,45,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,918,205
11/14/13,November,2013,17768,45,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,918,205
11/14/15,November,2015,17768,45,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,3,713,1120,2139,2755,616
12/30/13,December,2013,17768,45,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,1,713,1120,713,918,205
12/30/15,December,2015,17768,45,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 42",42,2,713,1120,1426,1837,411
4/30/13,April,2013,17769,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1480,397
4/30/15,April,2015,17769,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1480,397
12/5/13,December,2013,17769,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1480,397
12/5/15,December,2015,17769,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 40",40,1,1083,1701,1083,1480,397
3/18/13,March,2013,17770,45,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1480,397
3/18/15,March,2015,17770,45,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,3,1083,1701,3249,4440,1191
12/4/13,December,2013,17770,45,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1480,397
12/4/15,December,2015,17770,45,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-350-W Yellow, 42",42,1,1083,1701,1083,1480,397
11/6/12,November,2012,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,2,713,1120,1426,1837,411
11/6/11,November,2011,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
4/29/13,April,2013,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
4/29/15,April,2015,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
5/12/13,May,2013,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
5/12/15,May,2015,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
5/20/13,May,2013,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
5/20/15,May,2015,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
12/1/13,December,2013,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
12/1/15,December,2015,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,3,713,1120,2139,2755,616
12/30/13,December,2013,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
12/30/15,December,2015,17779,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,918,205
8/3/12,August,2012,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,2,1519,2443,3038,4691,1653
8/3/11,August,2011,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
2/12/13,February,2013,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
2/12/15,February,2015,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,3,1519,2443,4557,7036,2479
5/15/13,May,2013,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
5/15/15,May,2015,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,3,1519,2443,4557,7036,2479
10/19/13,October,2013,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
10/19/15,October,2015,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
12/23/13,December,2013,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
12/23/15,December,2015,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,3,1519,2443,4557,7036,2479
4/10/14,April,2014,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 44",44,1,1519,2443,1519,2345,826
4/10/16,April,2016,17815,35,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 44",44,3,1519,2443,4557,7036,2479
5/14/13,May,2013,17827,18,Youth (<25),F,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,1857,302
5/14/15,May,2015,17827,18,Youth (<25),F,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,3713,603
1/26/14,January,2014,17827,18,Youth (<25),F,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,1857,302
